a,b,n,gas,dis,tm,rbc,gas_hp,dis_hp,tm_hp,rbc_hp
2024-02-21_043AS,2024-10-29_049WG,57685,0.27665585895476863,0.5434332164144673,0.43926864353900075,0.2736604656807888,0.09089115755255274,0.30670545721073356,0.18607663584704115,0.051628475870986984
2024-02-21_043AS,2024-11-05_023LL,42182,0.1423248213946628,0.23954477362240878,0.2771334717128007,0.10571821404083263,0.11712785435552076,0.2006437553375109,0.19272025223691147,0.03604859519919208
2024-02-21_043AS,2024-11-13_025JC,70589,0.35053934432038886,0.6000753280774904,0.5077138493999843,0.35220387561470007,0.25503841637937386,0.49743687331927955,0.32461438213060606,0.1193614376003455
2024-02-21_043AS,2024-11-26_050EH,69841,0.27016799688934606,0.4501720131819621,0.4094933633487141,0.23744234213222443,0.16530072249928965,0.3842002315884754,0.30202597479970006,0.0608688902001391
2024-02-26_029CK,2024-02-27_009JT,53921,0.054183278173189686,-0.07431686032234414,0.015182100523027998,-0.1271708458369848,0.09998004533205865,0.07591029623431259,0.07577511236721386,-0.007783301065337953
2024-02-26_029CK,2024-03-06_030DN,61291,0.32820029781464527,0.3649010453907536,0.48753130393320154,-0.02267024726209208,0.295989624598362,0.4340692255443249,0.3426890658645307,0.17137955688637932
2024-02-26_029CK,2024-03-11_039CP,51209,0.18422241416746618,0.4107777163896235,0.47610468730143657,0.10047941306592136,0.07056470266856994,0.4337916930033342,0.3394933307151184,0.14844465896698003
2024-02-26_029CK,2024-03-12_044DY,60687,0.34737091884072047,0.4630255102948214,0.5453744461083659,0.11106385577119865,0.18136484126715333,0.4028195333635702,0.3457426423729523,0.18927774016758878
2024-02-26_029CK,2024-03-14_038RL,61116,0.38417053891169145,0.33498509819085004,0.5050642677547823,0.0216268894975915,0.4503850073148806,0.5942378697743261,0.5712162542753407,0.200486382668909
2024-02-26_029CK,2024-03-21_032WS,66865,0.11486387631208335,0.2919206427538672,0.2681233281016288,0.09462700453730405,0.06067733934339465,0.2665808042606338,0.17968809858226076,0.09679775207849148
2024-02-26_029CK,2024-03-21_036RL,67632,0.3315191661770785,0.5806090345434595,0.5638871368425614,0.4438528196566419,0.18884136672407156,0.5276980351883224,0.4738098891316957,0.16961551422293314
2024-02-26_029CK,2024-03-28_010AJ,42311,0.17878685790552762,0.4472961704748611,0.42637822239818285,0.12274680541604187,0.0679582340592388,0.24876481566377845,0.17144177807290864,0.070939219508604
2024-02-26_029CK,2024-04-09_019WR,58807,0.27628373891258096,0.26537298936126713,0.43734193025215384,-0.14000990631425575,0.17982066716555212,0.361940304157368,0.3482886584886974,0.07598067649580045
2024-02-26_029CK,2024-04-22_025VP,38087,0.14583104161136248,0.33686818271440827,0.4184898379550804,-0.21638907034564606,0.062482210745722765,0.27570835582516434,0.07176429678056685,-0.05866444810310332
2024-02-26_029CK,2024-05-06_043AS,63252,0.24524799548033846,0.3389111120345555,0.4967983528060369,0.0125223207569419,0.2151471480309021,0.5112144318603322,0.5022528805203136,0.10671546175263079
2024-02-26_029CK,2024-07-03_044DY,47133,0.10556107352549303,0.1585477142426031,0.28803371266955596,-0.10857111502872148,-0.016624363499476102,0.19600913572996823,0.131400656942871,0.014347343922006027
2024-02-26_029CK,2024-07-29_004DS,43014,0.3218710497751079,0.6485182524990658,0.47945761506354884,0.5919728171627119,0.19229437963669427,0.3865923770651115,0.2962141605391078,0.21148494186234357
2024-02-26_029CK,2024-08-12_013VM,64198,0.3661140256886293,0.6283132989166911,0.5724131598728031,0.24265137339395781,0.21713470161419868,0.3877746439919069,0.25482116293018986,0.13692849868422158
2024-02-26_029CK,2024-08-19_015HK,61672,0.3445697455962417,0.5554540704555675,0.5691768907322187,0.048791929427384924,0.15674516509230194,0.49826852432435315,0.31687262230230023,0.10195184869801008
2024-02-26_029CK,2024-08-21_044DY,55276,0.2874888884927081,0.293057718298762,0.4491120752035897,-0.005812233766253052,0.23998080662656562,0.4459673152149531,0.47622055562895527,0.1104484285087006
2024-02-26_029CK,2024-08-23_016PG,75751,0.2918452661130429,0.40941569039488035,0.4941267103889028,0.07418361661697476,0.30815363525160083,0.4961429675293438,0.351475997476484,0.08675659074390557
2024-02-26_029CK,2024-08-30_014KS,58361,0.19509151606515387,0.46504211826081054,0.4938389647258015,0.07452901815284878,0.12380080678879195,0.47794545092435897,0.328028281593774,0.06329696622913736
2024-02-26_029CK,2024-09-03_041WF,71438,0.3031907374749117,0.39534779688711374,0.5312949946821364,0.007502825210392137,0.22837793095275497,0.43759058278118956,0.36609857174046717,0.11318572188396503
2024-02-26_029CK,2024-09-09_043AS,48068,0.19180345353093078,0.2532083854160784,0.3961950609465753,-0.04532445986878858,0.17350171526031502,0.32239234843305786,0.334944606738947,0.12139015231689675
2024-02-26_029CK,2024-09-10_008TP,52227,0.22463015716640058,0.35668334679275504,0.35783572109722195,0.1633633416409917,-6.295226426137499e-05,0.22822475946152646,0.12872879068856055,0.00466724912741467
2024-02-26_029CK,2024-09-10_045VS,46573,0.20378435890393679,0.23386647392294554,0.4444589974579395,-0.02784340105941518,0.24258871784667455,0.5604820140767298,0.5668869318950347,0.180767290505383
2024-02-26_029CK,2024-09-24_039CP,56801,0.36304423948584585,0.4838076123894542,0.5280061789124081,0.18256111513796366,0.2155642833561702,0.4494543452639636,0.36685472044338524,0.15290069544436094
2024-02-26_029CK,2024-09-24_046AA,58359,0.37794304118183625,0.5815650347832895,0.5253922900443344,0.38417652504348626,0.24061863991544005,0.46152741679336295,0.3467795710761732,0.1723196368863577
2024-02-26_029CK,2024-09-26_009ML,62029,0.270125870534109,0.4329288229507205,0.475006051137891,0.2414351529397755,0.20916028374916018,0.5561108667898738,0.47393239822607536,0.16353468873565166
2024-02-26_029CK,2024-09-27_036RL,56132,0.1333703749672297,0.3324045542406579,0.3254398735018041,0.2525951728371667,0.13331889105563002,0.36532216069113116,0.34407538116925895,0.10720720383106697
2024-02-26_029CK,2024-10-02_011CN,47749,-0.03360863038750753,-0.13280563669678933,0.02954096014353872,-0.32322815641239694,0.05782152922782071,0.12684335331242774,0.1533707886025746,-0.04117456218818761
2024-02-26_029CK,2024-10-10_019LR,61684,0.47829619508194005,0.6686333666418892,0.6954288158666071,0.3158857193768448,0.3448538171957691,0.5574404979298959,0.5163601389726133,0.15682754820885678
2024-02-26_029CK,2024-10-16_020JS,61095,0.12198413886181564,0.04479835935766795,0.005559862619458307,0.02265437321397519,0.060359539351983814,0.018586681088991693,0.019023076900279164,0.038318614755725795
2024-02-26_029CK,2024-10-17_048JJ,59255,0.14681168816278214,0.17828833715903913,0.2708693736850098,-0.14236537887553327,0.1080044058920136,0.24578850166819094,0.18391654842767555,0.01056324964047705
2024-02-26_029CK,2024-10-22_021CH,53349,0.07838500193040661,-0.1501996931710421,-0.05970979777690833,-0.10965613061718796,0.14399547813652713,0.04609212272031161,0.1193890835273485,0.07933687191903295
2024-02-26_029CK,2024-11-05_023LL,38813,0.08958380927975784,-0.008688628483834747,0.15897584627971695,-0.2881646119181227,0.13342370913469595,0.2024848275743129,0.20023292173319757,-0.042948500455353276
2024-02-26_029CK,2024-11-13_025JC,61270,0.29499044801651536,0.5139019988505557,0.5328424297221638,0.16360398900049145,0.14789404701781284,0.5486884293456485,0.3610282691487282,0.1500383356059055
2024-02-26_029CK,2024-11-26_050EH,70611,0.3439590250932034,0.6445170725066428,0.5962787496997806,0.26766274640241966,0.19859016424017978,0.5543869771274244,0.4315036719735331,0.08941989368820699
2024-02-26_029CK,2024-12-05_043AS,52103,0.1506352388490736,0.33983182872605255,0.43911072093452314,-0.18914042555669283,0.082301774022798,0.3445325185367832,0.26296870933725724,-0.03655653761106585
2024-02-27_009JT,2024-03-06_030DN,56498,0.11118014661945654,-0.008904467007466004,0.024887936152062768,0.05695842311400153,0.15671157095841365,0.18073859367966522,0.17422989572964542,0.08757860783127884
2024-02-27_009JT,2024-03-11_039CP,44846,-0.009786868978434915,-0.053810439964354174,-0.0235632874311068,-0.020526337758481353,0.022040394756031055,-0.029791362367475756,0.022858094834601578,-0.01647712356515462
2024-02-27_009JT,2024-03-12_006KL,44744,0.05370737086301213,0.043758425076239775,0.050055875343684574,-0.06410439318950184,0.025189240591229786,0.01367282438045533,0.02145699719142127,-0.060682914977350656
2024-02-27_009JT,2024-03-12_044DY,52004,0.020209374467082684,-0.06906593360660387,0.0059660069006430005,0.0010844107012248129,0.0740438156604244,0.03858978590010504,0.09792791597948976,0.009880515817842123
2024-02-27_009JT,2024-03-14_038RL,56620,0.10281654451567096,0.03342204799394909,0.041230994189830325,0.002534898358569633,0.16073317658693273,0.19085410790922366,0.19240180631071738,0.0036499687749973774
2024-02-27_009JT,2024-03-21_032WS,70877,0.008556396433734337,-0.00202123667578864,0.02506251659784864,0.020481690114414048,0.013693932104342353,0.007422723188320841,0.01241163469224303,0.006148199843359418
2024-02-27_009JT,2024-03-21_036RL,66788,0.08480797424770062,0.09720984403191522,0.12446020213120303,0.033890637607848995,0.04543035728339833,0.058091004650134614,0.07195854417063761,0.059231976224581595
2024-02-27_009JT,2024-03-28_010AJ,44759,0.07049146128586237,0.07423224891083151,0.06013238424523833,-0.06468294593448147,0.03177870971787809,0.05207022258927719,-0.0017619848786555512,-0.026329964668261346
2024-02-27_009JT,2024-04-03_040RP,49849,0.07704197525059356,0.13646253789972623,0.045688727695913145,0.10794508070141196,0.01275846028158869,0.06273031432740728,-0.006313980152684092,0.012661311072957142
2024-02-27_009JT,2024-04-09_019WR,67975,0.07692324257271922,0.07214933554321966,0.036234234742785115,0.07326066332413805,0.09300098100298662,0.01396780480879492,0.018788519551955637,0.005921539155824391
2024-02-27_009JT,2024-04-22_025VP,35687,0.0820515543137385,0.07889062760561825,0.10591360862413389,0.018657458521907935,0.08893809130213053,0.10756120767003109,0.13511491253019636,-0.02316588841265395
2024-02-27_009JT,2024-05-06_043AS,61830,0.0494646822619242,0.0805415554061743,0.04081303869424075,0.024130139303060814,0.06600518333434514,0.09682243530177143,0.06604587552069884,0.014596451997187425
2024-02-27_009JT,2024-06-18_003PM,31766,0.09284021160787526,0.010460908272119184,0.04930626266223842,-0.0013391023718365596,0.06586853326841667,-0.07076390858568672,-0.012274416159230526,0.05195538112503326
2024-02-27_009JT,2024-07-03_044DY,45600,0.1125311432577758,0.06190333916600736,0.04477146907784003,-0.0036430585928470278,0.08202766573812438,0.03670386608985703,0.02426104607174136,-0.009022928818056167
2024-02-27_009JT,2024-07-29_004DS,34233,0.07569422885701126,-0.15263444644659718,-0.05033390934039229,-0.12380280115535332,0.09389854334724972,0.0006057658706127443,0.06432983064357771,-0.029886103511968548
2024-02-27_009JT,2024-08-12_013VM,62038,0.04506891709439487,0.021155419489144702,0.0751784626083246,-0.016117695409346194,0.046194024651639215,0.039586294764986665,0.043843033770274216,0.013933093361248398
2024-02-27_009JT,2024-08-19_015HK,62805,0.1273287678054956,0.0649629347654905,0.10468255293170804,-0.01821420304279206,0.12164607828396193,0.11255917356303334,0.10583211903607818,-0.0017844174137727298
2024-02-27_009JT,2024-08-21_044DY,49798,0.03763515735009775,0.13871330134874882,0.08815985886761167,0.08625483742369003,0.04827637417007799,0.06739812748071582,0.022809509189501254,0.040611680872754
2024-02-27_009JT,2024-08-23_016PG,88846,0.08144032324561742,0.16062756566317918,0.0835309000543785,0.09433740736910097,0.15103079388589538,0.17381587770847104,0.11490998897966687,0.01854981199954725
2024-02-27_009JT,2024-08-30_014KS,54638,0.011927736910319398,-0.042625711974461786,0.026536320452496712,-0.07603275758541032,0.04216761970363826,0.05352771465300688,0.10156123120241942,-0.0666432310300548
2024-02-27_009JT,2024-09-03_041WF,65580,0.08863098209279618,0.05243613468138073,0.07159182941021483,-0.009038978324612954,0.04426899570655696,0.12366266905869766,0.09672349314503707,0.009829127581069446
2024-02-27_009JT,2024-09-09_043AS,47489,0.16394574622012456,0.05598365895514838,0.0926810002079015,0.035255919105367794,0.10648932336421656,0.06708810161990057,0.0668437906748213,0.04847762947374996
2024-02-27_009JT,2024-09-10_045VS,38497,0.18480904787558175,0.2418476523152847,0.21253901267521924,0.018209766766356397,0.13211546013049158,0.13175983099733488,0.14949810014433138,0.034182385214360726
2024-02-27_009JT,2024-09-24_039CP,52647,0.16366672368885865,0.11184902528490895,0.09260194897676108,-0.01409059097218379,0.1557426215248851,0.11688795570557042,0.09932702797682395,-0.004765462043515186
2024-02-27_009JT,2024-09-24_046AA,62783,0.08509311309446331,0.01496150282278271,0.10267444957923687,-0.04182214188429747,0.08495025067080536,0.1005459475407942,0.1290154345103253,0.01113615514563528
2024-02-27_009JT,2024-09-26_009ML,59462,0.06337269986120417,0.04062350537501572,0.08239276713628313,-0.094756495977777,0.054944614970416,0.03081743758620748,0.057394672519731495,-0.06437849932439152
2024-02-27_009JT,2024-09-27_036RL,61053,0.11954776941213563,0.18397373575130466,0.14615896186249877,0.014744675413637148,0.027618307189382563,0.07676141603502043,0.02951344684962588,0.003077338174211503
2024-02-27_009JT,2024-10-02_011CN,52338,0.14902626155228652,0.34963433163458313,0.22188052038541914,0.06101389073762617,0.1030800141384829,0.3463047355695043,0.16293752036820244,-0.025960369322775154
2024-02-27_009JT,2024-10-10_019LR,56232,0.031504989227628406,0.05743631735165556,0.10478859107219567,0.11809990370474349,0.0913414559128748,0.16519562644302335,0.1970375002978301,0.11611729651225998
2024-02-27_009JT,2024-10-16_020JS,69502,0.11032439995340508,0.020411349221009355,0.028719532176956664,-0.01782054855506619,0.13247128240131611,0.17428642120904306,0.0978965213279237,-0.05025523891334487
2024-02-27_009JT,2024-10-17_048JJ,61025,0.04794766789465823,0.212024818191504,0.1046714723549059,0.12006329259098979,0.017258774229663803,0.13638295844596793,0.04402081218047747,0.043625379573975116
2024-02-27_009JT,2024-10-22_021CH,52684,0.09668251960074013,0.30088302614366863,0.15739914067801777,0.07548247331134206,0.0026455558037995477,0.15285438041132104,0.00340877361866307,0.03272893369423305
2024-02-27_009JT,2024-10-29_049WG,59781,0.09127494123944409,0.1997578557090501,0.16180201201118125,-0.013359471968399995,0.06741252671312704,0.14802744505480547,0.07707237864833735,-0.015070872276962048
2024-02-27_009JT,2024-11-05_023LL,38720,0.12703678551123115,0.35805961090423755,0.2942598690821772,0.09934408414440919,0.044626833393510076,0.20335463212939703,0.1641733283728361,0.0003337091530675989
2024-02-27_009JT,2024-11-13_025JC,58484,0.0911802342386034,0.002524660009941221,0.08276620023008877,-0.09268070823170568,0.06632229933271645,0.05501519499301925,0.10231396506036311,-0.04721557755923592
2024-02-27_009JT,2024-11-26_050EH,62900,0.0925471067458004,0.04767588241302966,0.09925627941231108,0.026245448509114862,0.04696348673847492,0.09880444766553066,0.10351230935910584,0.05639826914478037
2024-02-27_009JT,2024-12-05_043AS,50588,0.028767213859414418,-0.10164005162327885,-0.06009139514200388,0.07647822437936577,0.03639366887596329,-0.05412038501808625,-0.0076164261765735005,0.0384928873480486
2024-03-06_030DN,2024-03-11_039CP,54200,0.33308835994565555,0.6386783845644586,0.5904925204616962,0.3061728768934643,0.15685256359406904,0.4971969441030498,0.45389422339803426,0.16311664375450077
2024-03-06_030DN,2024-03-12_044DY,64189,0.4068987568332656,0.7286213566709269,0.6687727348115359,0.2485892518368979,0.2833816462235453,0.5613887373326346,0.475278392890739,0.08084508711488513
2024-03-06_030DN,2024-03-14_038RL,67735,0.6465249564673021,0.8472409326084405,0.7687540941654646,0.5647049060861264,0.4589001854484292,0.6882061180232117,0.5664828008027707,0.2104286592825883
2024-03-06_030DN,2024-03-21_032WS,72863,0.11489895042847702,0.2168841703209728,0.11801838083794655,0.2565200917398329,0.035858699538137605,0.04995284604583444,-0.055121198790133635,0.0367456139635963
2024-03-06_030DN,2024-03-21_036RL,66235,0.37248264278951926,0.5295678272267208,0.5182684012359168,0.03479968778003447,0.2653581396771704,0.43529594965263974,0.3234167768288044,0.060623622789003094
2024-03-06_030DN,2024-03-28_010AJ,41609,0.0610904925860056,0.44655021736051315,0.3728244750037793,0.1166337476888468,-0.01505259356232364,0.11175105790796698,0.0022067032088681476,-0.03369725753630806
2024-03-06_030DN,2024-04-09_019WR,56866,0.37950328151783175,0.6213740157031193,0.5222947041825876,0.4321192198930834,0.21377505008512757,0.35348417445251984,0.20833200001902086,0.07864219020132233
2024-03-06_030DN,2024-04-22_025VP,39574,0.0575559040041098,0.33092003926202335,0.37701900177890946,0.33404325329608103,-0.0020734571441622038,0.102076206244492,0.14275299973280947,0.08732862420561951
2024-03-06_030DN,2024-05-06_043AS,59931,0.38223611145521436,0.6819326878934114,0.6072672049414953,0.29122432200008774,0.2074618114808105,0.5120812573247258,0.3854739844279337,0.04037442064430855
2024-03-06_030DN,2024-06-18_003PM,32080,0.3234143359506568,0.4006636550381438,0.32820979530835775,0.3518598845990081,0.32848533004214575,0.42505058635030635,0.36894624924100594,0.16362590993511586
2024-03-06_030DN,2024-07-03_044DY,52475,0.5650488699992438,0.6616825558283824,0.5782990475137713,0.39382504153180886,0.4308417193084569,0.5695097756996041,0.4629835981127739,0.11130004844150007
2024-03-06_030DN,2024-07-29_004DS,39520,0.11105680862183352,0.19088157375154668,0.30660718023662115,-0.1930559702047367,0.14443827290287647,0.31666917485395357,0.31341626456846644,-0.005368003730419083
2024-03-06_030DN,2024-08-12_013VM,72627,0.36207349374856346,0.4638092355651331,0.41373732949529957,0.21413648668056337,0.27105954870511056,0.3119280672165077,0.19196584732992392,0.08828355073029524
2024-03-06_030DN,2024-08-19_015HK,66598,0.3916035922761835,0.6011519750502142,0.509403852160136,0.4509388878941013,0.2064485841468191,0.39184699746546137,0.2976015952999987,0.14886230827286906
2024-03-06_030DN,2024-08-21_044DY,46207,0.4233572286940776,0.6480129279852054,0.5709805831388056,0.2833906178860389,0.2437277069234849,0.45621720954686795,0.34605786185081594,0.026487292673173974
2024-03-06_030DN,2024-08-23_016PG,86643,0.4747374896770946,0.6393618797596404,0.5300898195209721,0.4363137971426119,0.3394848645047719,0.44729014430775477,0.3339720048332352,0.12020601843355141
2024-03-06_030DN,2024-08-30_014KS,63623,0.2760256846671274,0.4884116550483815,0.4204745822374432,0.3363754506011151,0.17619790681316136,0.3920267548300977,0.3109817586366009,0.0828262862158055
2024-03-06_030DN,2024-09-03_041WF,82420,0.5544843119226596,0.8246442748193531,0.7211441109573172,0.5098650418626305,0.33293183842014057,0.6277916753008892,0.47582473843574596,0.1039247109107392
2024-03-06_030DN,2024-09-09_043AS,52357,0.38303585795358663,0.5676307056611803,0.5287333501560167,0.3308656764110377,0.31328128221931945,0.5248295784737775,0.4514250472248314,0.09259979853143101
2024-03-06_030DN,2024-09-10_008TP,50991,0.312594312579275,0.41045730707754796,0.4126444648669443,0.03989107183578957,0.12722235249057323,0.25833188095323706,0.18043291928559693,0.019693414886265345
2024-03-06_030DN,2024-09-10_045VS,45126,0.21685104999263197,0.5064155900395937,0.41556213673070436,0.35812400838703334,0.10173623971249002,0.2911711211340535,0.22962089909987365,0.017966522513290787
2024-03-06_030DN,2024-09-24_039CP,57592,0.4735463675460024,0.6534265240424658,0.5954561749215557,0.34116549669189944,0.30608681939556265,0.5470070978122612,0.4226296790269232,0.1187250109654003
2024-03-06_030DN,2024-09-24_046AA,66876,0.3799317996228071,0.5668817183680153,0.5052707470031199,0.27604883616540016,0.2618772939528859,0.4004370259337107,0.32526419694121256,0.15809464512451693
2024-03-06_030DN,2024-09-26_009ML,66069,0.2229270486436351,0.47605959492309885,0.39107060268960026,0.3124385037667873,0.15465559431718814,0.38810414295462764,0.3050605281082503,0.10311582319085516
2024-03-06_030DN,2024-09-27_036RL,60494,0.24014677529186046,0.3647899628738225,0.3583077299674341,0.09042710868571505,0.25019835977861243,0.43069229977863976,0.353225797901177,0.0458142176404943
2024-03-06_030DN,2024-10-02_011CN,59009,0.30237819264691523,0.45307927929282316,0.41936525836442023,0.22783930158114282,0.1735473251352546,0.3475991091202006,0.2931287126563198,0.07539620740865115
2024-03-06_030DN,2024-10-10_019LR,67050,0.4589393625460886,0.4950856414449608,0.5356651185912368,0.12863766048529995,0.3419504182346558,0.4431695508637801,0.38708861531484146,0.1290465529351774
2024-03-06_030DN,2024-10-16_020JS,60643,0.12652097437926596,-0.04166162597025527,-0.02103505225162768,0.114223304285792,0.17217572364908384,0.00508408747089614,0.014063177316953985,0.07215243140115281
2024-03-06_030DN,2024-10-17_048JJ,71893,0.3091257614574405,0.4041118468015104,0.36379186703123706,0.2742146410750066,0.19191660932867582,0.2781715682864402,0.21039627835624636,0.13378770070947654
2024-03-06_030DN,2024-10-22_021CH,53338,0.1365490182267621,0.0310118832618575,0.060766148766416554,0.10827164281596949,0.1909215817729044,0.1945983767889453,0.17016874336016738,0.11317398238459915
2024-03-06_030DN,2024-10-29_049WG,54502,0.23667817177998868,0.3742124539124097,0.2598173318616704,0.21076219016722333,0.12127852110293118,0.24230720414329068,0.15027799486723534,0.023717671189175026
2024-03-06_030DN,2024-11-05_023LL,43307,0.22903550966406497,0.3349484669429029,0.3289380645216858,0.15952958638844453,0.09556159143827465,0.3106465599835388,0.20521373037920876,0.0735474135638752
2024-03-06_030DN,2024-11-13_025JC,65618,0.4000171990838169,0.6107409895296771,0.5231504084623829,0.44128997411708515,0.3031741693779207,0.5399846829871147,0.417454287364436,0.16432862932191777
2024-03-06_030DN,2024-11-26_050EH,73538,0.3574842408274288,0.573339563255145,0.5245002078404136,0.1815201109959504,0.2050062674764966,0.45652977963562813,0.291851699823003,0.07973409912100471
2024-03-06_030DN,2024-12-05_043AS,61082,0.27433385978173863,0.5516176020662269,0.4515184838165807,0.20911693028016184,0.13884807378680086,0.34882893669328463,0.23147797702978226,0.05605120661341985
2024-03-11_039CP,2024-03-12_044DY,59549,0.3535782623245362,0.7556833249080751,0.688891649516712,0.22853664167693288,0.1391222386278417,0.5669531126438867,0.4544804129967578,0.1049190645774925
2024-03-11_039CP,2024-03-14_038RL,56060,0.39688822737360296,0.6603400349213351,0.5962740711581682,0.43079827249079894,0.19370928106684143,0.5404598336358911,0.45857175221825097,0.19931710889207585
2024-03-11_039CP,2024-03-21_032WS,56446,0.097489664193143,0.2120547833837903,0.10691723485129702,0.31702524028018736,0.013388382664973195,0.10660177211418961,0.0027921880744238283,0.1213935223351373
2024-03-11_039CP,2024-03-21_036RL,49091,0.252088410264905,0.48844002283895444,0.4616130948873394,0.20365705134359133,0.13491249675644773,0.4455352300066759,0.35723559557120294,0.12220956180285585
2024-03-11_039CP,2024-03-28_010AJ,36509,0.027361772609800224,0.31901298797476824,0.1972817682738869,0.2456091389658869,-0.024806921191532435,0.05311510872364205,0.0005261429264300436,0.09287950799672347
2024-03-11_039CP,2024-04-09_019WR,47406,0.3563079672604206,0.5921725748302962,0.537557069865681,0.2563859749224158,0.18058392072067822,0.4169445565019757,0.3418709390647922,0.07180938372904017
2024-03-11_039CP,2024-04-22_025VP,40777,0.009839736989911951,0.24243711531461345,0.23348687360197526,0.2675920295146477,-0.022834612953922962,0.17753070752147185,0.169014080660424,0.08611123207043772
2024-03-11_039CP,2024-05-06_043AS,56838,0.3174094534741118,0.6404486571764813,0.622843505519122,0.3429273551791104,0.1414224650505395,0.4679208308022399,0.44433487182723097,0.14238191048295457
2024-03-11_039CP,2024-07-03_044DY,47205,0.2832663975872787,0.5543054408373229,0.5116558836868333,0.24835847522114624,0.059748053206003744,0.3647207092936542,0.2891951859891838,0.0216361961844828
2024-03-11_039CP,2024-07-29_004DS,43728,0.08149435898457669,0.22619246307273258,0.2423093201976469,0.09155488991607605,0.11708506281822766,0.34885889676397785,0.3350764438517412,0.11048876234528189
2024-03-11_039CP,2024-08-12_013VM,62873,0.315998236387675,0.6325220328780495,0.5080457636718709,0.3304498761341054,0.11986287813605147,0.38259846104740647,0.28190642040216196,0.13596927360929525
2024-03-11_039CP,2024-08-19_015HK,68515,0.36193999485486633,0.7591920471394664,0.6371707442054969,0.475153511031701,0.20386741922126175,0.5845191105278943,0.4640685799745992,0.19595182386684573
2024-03-11_039CP,2024-08-21_044DY,46221,0.2761960327708737,0.586441536500515,0.5592447238504852,0.20664679404255284,0.061211688929563766,0.3433343833134134,0.3240440339840246,0.06374915595177784
2024-03-11_039CP,2024-08-23_016PG,65535,0.30993489724302453,0.5765575307674565,0.4620985181409453,0.34351893675169337,0.14437248045727982,0.3689228219289666,0.27195218053997033,0.04308073780903174
2024-03-11_039CP,2024-08-30_014KS,65644,0.39887952103784663,0.7380967095128763,0.5920119565278259,0.5364729669945636,0.2336770885339053,0.6176562491054971,0.4528297632443018,0.2310964012269227
2024-03-11_039CP,2024-09-03_041WF,62388,0.3354206934338381,0.6586583829901185,0.5933127582697306,0.3030726137222152,0.11627781536099316,0.46788740133094514,0.3712677719461519,0.09919079158982554
2024-03-11_039CP,2024-09-09_043AS,45279,0.19913611191781636,0.4972860770760252,0.49150048535867835,0.21793299992735843,0.046850128218783565,0.40296140939904684,0.3679440149927091,0.08113981101912919
2024-03-11_039CP,2024-09-10_008TP,51170,0.15691690645221693,0.43245189227970865,0.4097951931243874,0.14390700239396165,0.04030445330771065,0.19172997728959093,0.16434846948010995,-0.017911731620070034
2024-03-11_039CP,2024-09-10_045VS,42450,0.23256290728218065,0.49737668562643644,0.46176205579257207,0.312193607922147,0.0989542936394472,0.3876221398449382,0.37559341863852763,0.10590163529483704
2024-03-11_039CP,2024-09-24_046AA,45091,0.27498474096344133,0.5704034237594298,0.4935621061054393,0.3359418923969383,0.14527231305417856,0.41123979546696954,0.2858629773790085,0.11283173860791193
2024-03-11_039CP,2024-09-26_009ML,63648,0.2769252198000796,0.6093734390099591,0.4684334077643381,0.5000292599289293,0.15875706774308743,0.5037147483705805,0.40027078398763927,0.21158079742824523
2024-03-11_039CP,2024-09-27_036RL,42230,0.13081422333703097,0.293850744038114,0.2553971161987129,0.19483872363572674,0.11999315252132389,0.388877653402339,0.3074333640755719,0.0793154309786438
2024-03-11_039CP,2024-10-02_011CN,44170,0.006126715818511313,0.17336926875767075,0.19193977837775175,-0.006107379540998631,-0.029288892095467926,0.06994395606089715,0.14725069591357967,-0.09434650118450492
2024-03-11_039CP,2024-10-10_019LR,50830,0.1875901298005081,0.3698006707134921,0.35950377634320224,0.02827920885057709,0.07892154964710228,0.29331995407910827,0.22007580379503972,0.017651146880789868
2024-03-11_039CP,2024-10-16_020JS,44306,0.03232219020249508,-0.026201836873292854,-0.0516354546147539,-0.033471100445031716,0.022209061226930425,0.020475483821576573,-0.01629428940024404,-0.018475888611234906
2024-03-11_039CP,2024-10-17_048JJ,48158,0.20147570308238835,0.29679642859219424,0.22186725655379314,0.2578185302164657,0.10453087151357562,0.1937276975071237,0.11125216380162076,0.10816759855603007
2024-03-11_039CP,2024-10-29_049WG,42242,0.2882062148553046,0.39850712501306457,0.3359138046487369,0.14475659888545123,0.12083073961814193,0.28424914202590945,0.19249464305748126,0.016925212471859213
2024-03-11_039CP,2024-11-05_023LL,36650,0.22117309747819597,0.4385873034136876,0.40201735415512946,0.3592109643983119,0.13140802222651163,0.3651613752506105,0.27935848969843713,0.22124478910776457
