cohort,seq,bin,n_subjects,bic,rss,gas_shift_ppm,gas_a,gas_a_te,gas_phi_deg,gas_ppm_from_gas,gas_fwhm_hz,gas_fwhm_ppm,gas_wL_hz,gas_wG_hz,gas_T2s_ms,rbc_a,rbc_a_te,rbc_phi_deg,rbc_ppm_from_gas,rbc_fwhm_hz,rbc_fwhm_ppm,rbc_wL_hz,rbc_wG_hz,rbc_T2s_ms,mem_a,mem_a_te,mem_phi_deg,mem_ppm_from_gas,mem_fwhm_hz,mem_fwhm_ppm,mem_wL_hz,mem_wG_hz,mem_T2s_ms,ratio_rbc_gas,ratio_mem_gas,ratio_rbc_mem,ratio_rbc_gas_te,ratio_mem_gas_te,ratio_rbc_mem_te,model,mem1_a,mem1_a_te,mem1_phi_deg,mem1_ppm_from_gas,mem1_fwhm_hz,mem1_fwhm_ppm,mem1_wL_hz,mem1_wG_hz,mem1_T2s_ms,mem2_a,mem2_a_te,mem2_phi_deg,mem2_ppm_from_gas,mem2_fwhm_hz,mem2_fwhm_ppm,mem2_wL_hz,mem2_wG_hz,mem2_T2s_ms
ALL,v2,5,4,-9709.951273111055,0.06997910629242775,-0.03829577853020903,0.06630240691068519,0.07119018797853623,1.9342781997004381,0.0,33.295588469231916,1.8905021241626252,33.295588469231916,0.0,9.560121950628304,0.18433549719814676,0.277753084727113,-79.5796808310717,218.48116024836003,191.91047350930864,10.896553402372488,191.91047350930864,0.0,1.6586373862933075,0.651472054389939,0.9153485498710997,-113.36639905491742,197.74812087168903,159.18790697161802,9.038587095372899,103.29599476113268,92.18332929562597,1.9995858494486198,2.7802233099389873,9.825767792525626,0.28295227087026,3.901564142671674,12.857790881899012,0.30343969492957246,M2,,,,,,,,,,,,,,,,,,
ALL,v2,5,4,-9713.43471844926,0.06833671721411669,-0.042566471501392554,0.06639058988260353,0.07129300860683194,2.1759963988084583,0.0,33.34901726752228,1.8935357770068368,33.34901726752228,0.0,9.544805582435684,0.21664607134929928,0.34049524258544406,-77.68498918992611,218.14696907284693,211.6461809182146,12.017134190811381,211.6461809182146,0.0,1.5039717929367864,50.4253994718931,83.27107884018665,nan,197.54106302257279,234.75,13.328954196357955,234.75,0.0,1.3559526567999602,3.263204495281454,759.5263057770508,0.0042963679736450445,4.775997664276083,1168.0118495126444,0.004088997612711617,M3,25.155057925414905,41.619802316533985,-216.89935673116312,197.60085828251758,235.69774393390085,13.382766488093164,235.69774393390085,0.0,1.3505003521504118,25.270341546478193,41.65127652365267,-38.29827011410878,197.48342146486362,233.91122746155867,13.281329230453599,233.91122746155867,0.0,1.3608149110161982
ALL,v2,6,4,-9581.252040760055,0.07937040094914263,-0.11835980945251781,0.0561771594645721,0.06063561659052973,4.0945298431429595,0.0,35.75003579437815,2.029864066544936,35.75003579437815,0.0,8.903764125289248,0.1826621478877278,0.27628927375861073,-79.4374583938109,218.64920787838835,193.7056790630455,10.998484020471768,193.7056790630455,0.0,1.643265637452943,0.5780396765155674,0.8035391554406623,-111.41797067454625,197.87803785744654,154.18528518960352,8.754541444279505,99.4137481358723,89.82282539907105,2.0644634524777197,3.2515376289704174,10.289585340819979,0.31600278546417127,4.556550906777824,13.251933444776114,0.34384046114976585,M2,,,,,,,,,,,,,,,,,,
ALL,v2,6,4,-9583.856725330847,0.07757427406347882,-0.125879386317844,0.056340152985433725,0.060826813088274784,4.470067675799488,0.0,35.867541191514704,2.0365359475087614,35.867541191514704,0.0,8.874594566830643,0.22297710760482967,0.3560854326323881,-78.05927915762456,218.2893493898134,219.11964411220032,12.441472630005428,219.11964411220032,0.0,1.452676173665196,1.8416678952843826,3.072673431531719,nan,197.65462173777073,213.79999999999973,12.139426654659541,213.79999999999973,0.0,1.488820795995281,3.9576943935966686,32.68837228327247,0.12107346181999794,5.854086619919079,50.515114560950416,0.11588782230426634,M3,0.6702538186872617,1.3243023560185367,-266.28308725266373,198.36460694005234,318.7707808729328,18.099600159286815,318.7707808729328,0.0,0.9985541501392319,1.1714140765971208,1.7483710755131818,-99.56399889790264,197.57166230636292,187.46247951808422,10.643999160946692,187.46247951808422,0.0,1.697992510299021
ALL,v2,7,4,-9717.39726692492,0.0694711117387366,-0.12295479838543433,0.054077882642542055,0.05880794755788022,4.101313374991497,0.0,39.25122724715555,2.2286594680646377,39.25122724715555,0.0,8.10955245244868,0.1700680299066273,0.25958609658320275,-72.15013404256378,218.2113547904635,197.955932111293,11.239810658184322,197.955932111293,0.0,1.6079835688118371,0.5305479244204593,0.7436386264862704,-110.35945592843159,197.8683672294238,158.05251778915965,8.974120426968094,101.16339157160876,92.69944908034996,2.0139501137742872,3.1448722027596174,9.810811712570404,0.32055168266354084,4.414132908272505,12.645206258122903,0.3490755957766207,M2,,,,,,,,,,,,,,,,,,
ALL,v2,7,4,-9727.549002882346,0.06739944308264086,-0.1306242371135713,0.054280121871340216,0.059048719789720344,4.46836766913587,0.0,39.41649206968275,2.2380430985214392,39.41649206968275,0.0,8.075550853715347,0.2136066158351565,0.34610102420767486,-70.96835625177715,217.79272681330755,225.90388506520603,12.826677473113708,225.90388506520603,0.0,1.409050074955161,1.4393693747282388,2.4672532507157143,nan,197.6120372195715,213.25,12.108198007980123,213.25,0.0,1.4926606620576353,3.9352641164193907,26.517430785066505,0.14840291837908992,5.861279049574361,41.78334872461084,0.14027786734388778,M3,0.4966551527326101,1.0647910441098376,-260.3887491932974,198.96929692326043,356.99292977987733,20.26982922027526,356.99292977987733,0.0,0.8916419896048398,0.9427142219956288,1.402462206605877,-98.03983982911762,197.51491830283973,185.9404883664481,10.557581481085478,185.9404883664481,0.0,1.7118912022887203
ALL,v3,0,43,-11432.627221037592,0.012969543640318052,-0.04999274261393737,0.036566316813790946,0.038672325407304295,0.6756498661744875,0.0,26.212223438032883,1.4883132080521437,26.212223438032883,0.0,12.143566795708594,0.14710002694959096,0.22188463989413929,190.35025869946662,218.0994937856985,192.41120910865672,10.924984848030407,192.41120910865672,0.0,1.6543209081131942,0.4715285741773966,0.6494148898890456,148.73413916108913,197.6760005990565,149.83599292815887,8.507591423664511,97.30939561782408,86.69858035352449,2.1243886729966754,4.022828651260614,12.89516186655037,0.3119641841562068,5.737556186684095,16.79275510456856,0.34166854402129415,M2,,,,,,,,,,,,,,,,,,
ALL,v3,0,43,-12037.866897800037,0.007029051188458717,-0.0555351840736632,0.036827885222442305,0.038966516345961585,1.0368810578631553,0.0,26.423190735604646,1.500291795682659,26.423190735604646,0.0,12.046610470660358,0.1900728244538706,0.30572468314106754,196.39609916417592,217.25011720385305,222.47880189303825,12.632203450874984,222.47880189303825,0.0,1.4307425403019987,0.773648333529446,1.1454571812492138,nan,196.538907360951,202.25,11.483625074391465,202.25,0.0,1.5738436894130565,5.161111568199506,21.007134372679033,0.24568375089330716,7.845830518353542,29.39593498888506,0.26690188698948136,M3,0.35236570478291485,0.5707343093195814,82.30389084437704,200.4950497807212,225.74453963766166,12.817629942101407,225.74453963766166,0.0,1.4100446756971572,0.42128262874653105,0.5747228719296326,187.57296357616372,196.06357262228136,145.38524459410735,8.254880792422385,145.38524459410735,0.0,2.1894236039734407
ALL,v3,1,43,-10951.28895049523,0.020771473795632885,-0.02407191426867329,0.055887996109300134,0.05918611093372083,0.5879730140019741,0.0,26.839741359358705,1.5239432725068642,26.839741359358705,0.0,11.859648046600856,0.1818485206489464,0.2771815381848955,191.98201459267318,218.06253302382513,197.30467675126664,11.202832797209139,197.30467675126664,0.0,1.6132911364542566,0.6098508353436547,0.8467203617456857,150.62864100582874,197.55757865343293,153.61077768959495,8.72192127749323,97.10337628408291,91.10661107644944,2.0721845886817087,3.2538028433387614,10.912018282977433,0.2981852448336381,4.6832193197369465,14.306065196510035,0.32735900860282796,M2,,,,,,,,,,,,,,,,,,
ALL,v3,1,43,-11797.123276005057,0.00889610023088712,-0.0291844795680716,0.05620403431021539,0.059542361453805044,0.9180129520779081,0.0,27.00928534029751,1.5335698708293413,27.00928534029751,0.0,11.785202095254123,0.23917131006936054,0.3902397882273377,198.44374748628243,217.10990801978338,229.17437299995225,13.012373677083778,229.17437299995225,0.0,1.38894188742411,0.9224972077608837,1.350159125930403,nan,196.34017960935458,204.8499999999999,11.63125140414878,204.8499999999999,0.0,1.5538681287956593,4.255411786799259,16.413362832091483,0.25926507750618044,6.5539857455955755,22.675605954558954,0.2890324412379326,M3,0.41555407987598164,0.6638592890974624,88.13833179147551,200.82398062770883,219.28623224090833,12.450931396937083,219.28623224090833,0.0,1.4515725995697475,0.506943127884902,0.6862998368329408,185.80685546109285,195.89896659694563,141.79572090109707,8.051069943046983,141.79572090109707,0.0,2.2448483223680125
ALL,v3,2,43,-10275.709594994903,0.040230167304105224,0.023033038679286476,0.08685838025612237,0.0919048080915742,-0.345286620859372,0.0,26.435808097326582,1.5010082013758244,26.435808097326582,0.0,12.040860828308894,0.24670430080485994,0.37227752873539144,195.01292323656648,217.88712265321786,192.60049512602356,10.935732386498962,192.60049512602356,0.0,1.6526950565496323,0.8680109246265953,1.2110372764308364,151.00773412134762,197.44734074581095,155.89143543195985,8.851415559007823,99.88136243280871,91.34731779135853,2.041868979535568,2.8403051044400582,9.993404459846717,0.28421796754572903,4.0506861008235076,13.177082914140417,0.30740385616582017,M2,,,,,,,,,,,,,,,,,,
ALL,v3,2,43,-11321.153337077758,0.014172975465329342,0.01859935033483975,0.08732311311915453,0.09242784479322014,-0.0567878093964283,0.0,26.594370135767758,1.5100112520580973,26.594370135767758,0.0,11.96907031671654,0.33433926855284896,0.5461387112953066,200.02668731628592,216.99502655073263,229.70586804900867,13.042551624536234,229.70586804900867,0.0,1.385728143940485,1.265634396801525,1.8505575722827998,nan,196.25501057295614,204.25,11.597183789589403,204.25,0.0,1.5584327352939569,3.8287602973640533,14.493693039488134,0.26416733726404845,5.908811489839775,20.02164581921036,0.29512116752012424,M3,0.5377857538854127,0.8650472208042836,86.3274536874281,201.19954743430716,222.50040893895587,12.633430285061797,222.50040893895587,0.0,1.4306036006932492,0.7278486429161123,0.9855103514785162,182.0428170649344,195.884434385049,141.86627482988348,8.055075949799559,141.86627482988348,0.0,2.2437318986875954
ALL,v3,3,43,-10151.399847019635,0.04543355590677722,0.051650884538375116,0.09372018414234151,0.09914493114548725,-1.0786388385335317,0.0,26.339746184945202,1.4955538677010811,26.339746184945202,0.0,12.084774239993417,0.2865751261803107,0.43568266913494774,194.6160571991338,217.86199261161846,196.09453995361622,11.134122007231674,196.09453995361622,0.0,1.6232470636820537,0.9748703785275031,1.3599454783826987,150.31587755942718,197.42085599724516,155.8292467571454,8.847884526001927,98.62524945808649,92.3234450053211,2.042683853050165,3.0577738275147066,10.401925555832,0.2939622871844452,4.394401852936065,13.716742375735654,0.32036774713430344,M2,,,,,,,,,,,,,,,,,,
ALL,v3,3,43,-11183.535237912169,0.01621590724926441,0.047371184613787885,0.09421525339926135,0.09970201850393129,-0.7979252969479389,0.0,26.496409074018445,1.5044490859022583,26.496409074018445,0.0,12.013321703125253,0.3814430315850041,0.624783067153077,199.39568718465313,217.0077998292695,230.98202989120722,13.115011274128584,230.98202989120722,0.0,1.3780720791730638,1.4596806971475433,2.1430316177973237,nan,196.22662089415664,206.5,11.724937344187083,206.5,0.0,1.541452233335548,4.048633504901178,15.493040080906765,0.2613195011281622,6.266503692986332,21.49436540959121,0.2915416935356507,M3,0.6262240431079173,1.0086698309113777,84.66562357288392,201.0216667083253,223.1350145707254,12.669462785162358,223.1350145707254,0.0,1.4265349021809324,0.8334566540396261,1.134361786885946,183.04554339266343,195.8261355120983,144.28976532289371,8.192680183139888,144.28976532289371,0.0,2.2060461840205523
ALL,v3,4,43,-10449.438235878457,0.03394115396035532,0.030569526218343784,0.07888609886665503,0.08350940211459293,-0.7002145756314895,0.0,26.66041904538806,1.5137614667164505,26.66041904538806,0.0,11.939417967957805,0.27478084591226953,0.4174103461061546,193.73040828114358,217.9038214384152,195.71186237865112,11.112393820357624,195.71186237865112,0.0,1.6264210166675772,0.8969820405884852,1.2475055273663236,149.87541792166218,197.4930331473889,154.41091721780418,8.767352685894492,97.97397181834513,91.27881520769682,2.06144676761941,3.483260674060519,11.370597018680023,0.3063392949673701,4.998363484070661,14.93850387833548,0.3345959893158727,M2,,,,,,,,,,,,,,,,,,
ALL,v3,4,43,-11446.702469762247,0.01253457098457952,0.026150980803460774,0.07930762576118046,0.08398441414470666,-0.4136648928211378,0.0,26.820860414930266,1.5228712246113556,26.820860414930266,0.0,11.867996822600006,0.3516730709719631,0.5699340204668922,198.06597625649079,217.1605672258384,226.00874097071662,12.832631124069058,226.00874097071662,0.0,1.4083963514713498,1.3321937297391626,1.9398056753731547,nan,196.32598476995483,204.8499999999999,11.63125140414878,204.8499999999999,0.0,1.5538681287956593,4.434290745646054,16.79780118182841,0.2639804280123876,6.786187964410702,23.097210299411444,0.29380985307059465,M3,0.5768092174540306,0.9129833965736822,86.31315767574814,200.85317363098588,214.9556625837831,12.205044433767926,214.9556625837831,0.0,1.4808164733028297,0.7553845122851321,1.0268222787994725,183.5089069059645,195.88685334583533,143.7062589713206,8.159549067342649,143.7062589713206,0.0,2.2150036363225882
ALL,v3,5,43,-10679.855887821403,0.027090163030011792,-0.0014424508351876207,0.06377199953541417,0.06750791112409851,-0.18237541066868054,0.0,26.64936128360253,1.5131336141057856,26.64936128360253,0.0,11.944372054411982,0.2528973472112447,0.3855529364551086,193.49712995664223,217.86509275646154,197.39652354357122,11.208047799073718,197.39652354357122,0.0,1.6125404868821327,0.7914196110711579,1.096964863556828,149.46308675563353,197.5896179481743,152.8234417623715,8.677216849330893,97.18219617733774,90.16136651520206,2.0828603420588947,3.9656487024654847,12.410142646251243,0.31954900241726036,5.711225988704553,16.249426849251762,0.35147245756348244,M2,,,,,,,,,,,,,,,,,,
ALL,v3,5,43,-11617.073185142153,0.010609897178823801,-0.006516498729454819,0.06413087568776266,0.06791241083130685,0.14877819302674103,0.0,26.81895180156308,1.5227628547704621,26.81895180156308,0.0,11.868841427472892,0.31910829174284056,0.5161858113259908,198.49833959487654,217.09206549529662,225.12760781474796,12.782600949514006,225.12760781474796,0.0,1.4139087128119805,1.1758494701915432,1.7048551873449656,nan,196.41399277423326,203.69999999999982,11.56595514290996,203.69999999999982,0.0,1.5626405801855225,4.975891695234286,18.335153817584885,0.27138532595576076,7.600758167872831,25.103735333145423,0.30277399227664975,M3,0.5305042013850372,0.8313447308789579,89.08264118525324,200.69320069476308,210.27956914407292,11.939538852188429,210.27956914407292,0.0,1.5137461403380605,0.645345268806506,0.8735104564660078,184.90922891418228,195.92976888339595,141.71091825966556,8.046254903543806,141.71091825966556,0.0,2.246191684401706
ALL,v3,6,43,-10967.765284442852,0.020439288096488296,-0.03229609005214709,0.05285937877102066,0.05600481613492131,0.5377287128611413,0.0,27.057525882405816,1.536308937820477,27.057525882405816,0.0,11.764190398160979,0.2250670256222382,0.33992584367496054,192.89765539501627,217.9308546679281,193.01245978553288,10.95912347521938,193.01245978553288,0.0,1.6491675539365849,0.6999135916569915,0.9656331365829312,149.45211144674883,197.65462979743768,150.64815789028643,8.553705628478506,96.0075944679501,88.70432425483021,2.112935801150708,4.257844697668443,13.241048380249,0.3215640163372301,6.069582352632755,17.24196601693366,0.35202379744117945,M2,,,,,,,,,,,,,,,,,,
ALL,v3,6,43,-11759.966626016938,0.009225485384844875,-0.03749170424493397,0.05318404402526095,0.05637120881171086,0.8698231004798864,0.0,27.24363717575426,1.546876217498715,27.24363717575426,0.0,11.683824892040247,0.2795572140561613,0.4463204485169403,197.47322450378465,217.24356606602652,218.99262147698175,12.43426036637719,218.99262147698175,0.0,1.4535187717146358,1.0756082714685467,1.561445194545067,nan,196.51903458579133,202.69999999999982,11.50917578531099,202.69999999999982,0.0,1.5703497098361665,5.256411376377835,20.224266341191775,0.25990615865614064,7.917524884160712,27.699338500271505,0.2858380493123728,M3,0.4892862577433755,0.7652893244753293,87.74803729881472,200.53665075902154,209.38529725138136,11.888762668602586,209.38529725138136,0.0,1.520211258203282,0.5863220137251712,0.7961558700697376,187.1229530312264,195.99746543623655,143.2047311063537,8.131072637351846,143.2047311063537,0.0,2.22276096414295
ALL,v3,7,43,-11118.860456031487,0.017630252211857163,-0.05827213117291468,0.04640775273362116,0.04921461887684242,1.3884333864136322,0.0,27.48895199420469,1.560805035299838,27.48895199420469,0.0,11.579556988964068,0.2050327527823634,0.30961339471827104,193.55734378529834,217.85658484899483,192.93074394642892,10.954483702369396,192.93074394642892,0.0,1.6498660590464307,0.6405714777147017,0.8796219654605926,149.18267418712807,197.69980585415567,148.45014352338183,8.428903784732357,98.64045264169467,83.98947074343909,2.1442208045669884,4.4180711347787955,13.803113488204417,0.3200778678342608,6.291085896511074,17.87318454424712,0.35198461029352485,M2,,,,,,,,,,,,,,,,,,
ALL,v3,7,43,-11882.2799835866,0.008184887088304733,-0.06363001065490528,0.04673370322069583,0.049582839721048586,1.72615001958097,0.0,27.701947554425843,1.5728987863806276,27.701947554425843,0.0,11.490523745971624,0.25894181916300574,0.4155729048959336,197.72298798608387,217.17045148864804,221.4381994044288,12.57311871005585,221.4381994044288,0.0,1.437466015528956,1.002152372131096,1.4638490303524982,nan,196.649627108269,196.95000000000027,11.182694479116945,196.95000000000027,0.0,1.6161964264218849,5.540793930670882,21.44388959288159,0.25838567703268617,8.381385722034741,29.523299564689406,0.283890549010961,M3,0.43491617566386104,0.6934524660762218,82.45564338894164,200.6423216593758,218.38369798011115,12.39968608139796,218.38369798011115,0.0,1.457571646271784,0.567236196467235,0.7703965642762765,184.69628326666808,196.2070001852666,143.30012031981434,8.136488775614012,143.30012031981434,0.0,2.2212813602207246
EBV,v3,0,9,-10027.948926565261,0.05126685352180237,-0.02272430877697162,0.05776599916359261,0.06078924997862141,-0.8637490293474801,0.0,23.879144684739092,1.355842495212319,23.879144684739092,0.0,13.330037167839563,0.12129033302491483,0.18016063149772635,187.39686966164956,217.96630175466427,185.21035430191407,10.516124937940111,185.21035430191407,0.0,1.718639799505535,0.4341868722033723,0.6029169747827471,150.22347745601647,197.361972056785,153.68023669934965,8.725865115446561,94.36952581877351,93.42129220693656,2.0712480213478073,2.0996838067566714,7.516305066822446,0.279350530358971,2.963692290348802,9.918151235535612,0.29881499283154994,M2,,,,,,,,,,,,,,,,,,
